bus_phs,vbase,vglm,vdiff
TRIP_LOAD_675_C_H_6_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_6_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_7_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_7_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_8_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_8_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_9_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_9_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_10_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_10_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_11_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_11_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_12_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_12_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_13_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_13_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_14_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_14_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_15_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_15_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_16_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_16_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_17_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_17_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_18_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_18_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_19_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_19_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_20_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_20_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_21_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_21_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_22_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_22_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_23_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_23_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_24_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_24_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_25_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_25_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_26_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_26_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_27_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_27_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_28_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_28_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_29_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_29_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_30_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_30_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_31_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_31_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_32_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_32_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_33_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_33_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_34_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_34_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_35_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_35_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_36_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_36_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_37_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_37_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_38_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_38_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_39_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_39_B,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_40_A,1.19930,0.69364,0.50566
TRIP_LOAD_675_C_H_40_B,1.19930,0.69364,0.50566
TRIP_LOAD_652_A_H_1_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_2_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_3_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_4_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_5_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_6_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_7_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_8_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_9_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_10_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_11_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_12_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_13_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_14_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_15_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_16_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_17_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_18_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_19_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_20_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_21_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_22_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_23_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_24_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_25_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_26_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_27_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_28_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_29_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_30_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_31_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_32_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_33_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_34_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_35_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_36_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_37_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_38_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_39_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_40_A,1.17330,0.66755,0.50575
TRIP_LOAD_652_A_H_1_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_2_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_3_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_4_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_5_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_6_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_7_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_8_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_9_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_10_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_11_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_12_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_13_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_14_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_15_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_16_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_17_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_18_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_19_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_20_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_21_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_22_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_23_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_24_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_25_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_26_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_27_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_28_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_29_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_30_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_31_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_32_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_33_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_34_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_35_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_36_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_37_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_38_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_39_B,1.17340,0.66762,0.50578
TRIP_LOAD_652_A_H_40_B,1.17340,0.66762,0.50578
TRIP_NODE_652_A_1_A,1.17340,0.66758,0.50582
TRIP_NODE_652_A_1_B,1.17340,0.66758,0.50582
TRIP_NODE_652_A_2_A,1.17340,0.66758,0.50582
TRIP_NODE_652_A_2_B,1.17340,0.66758,0.50582
TRIP_NODE_652_A_3_A,1.17340,0.66758,0.50582
TRIP_NODE_652_A_3_B,1.17340,0.66758,0.50582
TRIP_NODE_652_A_4_A,1.17340,0.66758,0.50582
TRIP_NODE_652_A_4_B,1.17340,0.66758,0.50582
TRIP_NODE_652_A_5_A,1.17340,0.66758,0.50582
TRIP_NODE_652_A_5_B,1.17340,0.66758,0.50582
N692_A,1.17360,0.66770,0.50590
N671_A,1.17360,0.66769,0.50591
METER_692_A_A,1.17360,0.66768,0.50592
XFMR_METER_692_A_1_A,1.17360,0.66767,0.50593
XFMR_METER_692_A_2_A,1.17360,0.66767,0.50593
XFMR_METER_692_A_3_A,1.17360,0.66767,0.50593
XFMR_METER_692_A_4_A,1.17360,0.66767,0.50593
XFMR_METER_692_A_5_A,1.17360,0.66767,0.50593
N684_A,1.17350,0.66757,0.50593
METER_671_A_A,1.17360,0.66766,0.50594
XFMR_METER_671_A_1_A,1.17360,0.66765,0.50595
XFMR_METER_671_A_2_A,1.17360,0.66765,0.50595
XFMR_METER_671_A_3_A,1.17360,0.66765,0.50595
XFMR_METER_671_A_4_A,1.17360,0.66765,0.50595
XFMR_METER_671_A_5_A,1.17360,0.66765,0.50595
N680_A,1.17330,0.66734,0.50596
METER_684_A_A,1.17350,0.66754,0.50596
XFMR_METER_684_A_1_A,1.17350,0.66754,0.50596
XFMR_METER_684_A_2_A,1.17350,0.66754,0.50596
XFMR_METER_684_A_3_A,1.17350,0.66754,0.50596
XFMR_METER_684_A_4_A,1.17350,0.66754,0.50596
XFMR_METER_684_A_5_A,1.17350,0.66754,0.50596
METER_680_A_A,1.17330,0.66732,0.50598
XFMR_METER_680_A_1_A,1.17330,0.66731,0.50599
XFMR_METER_680_A_2_A,1.17330,0.66731,0.50599
XFMR_METER_680_A_3_A,1.17330,0.66731,0.50599
XFMR_METER_680_A_4_A,1.17330,0.66731,0.50599
XFMR_METER_680_A_5_A,1.17330,0.66731,0.50599
XFMR_METER_675_C_1_C,1.19930,0.69313,0.50617
XFMR_METER_675_C_2_C,1.19930,0.69313,0.50617
XFMR_METER_675_C_3_C,1.19930,0.69313,0.50617
XFMR_METER_675_C_4_C,1.19930,0.69313,0.50617
XFMR_METER_675_C_5_C,1.19930,0.69313,0.50617
N675_C,1.19930,0.69313,0.50617
METER_675_C_C,1.19930,0.69313,0.50617
N652_A,1.17340,0.66712,0.50628
METER_652_A_A,1.17340,0.66709,0.50631
XFMR_METER_652_A_1_A,1.17340,0.66709,0.50631
XFMR_METER_652_A_2_A,1.17340,0.66709,0.50631
XFMR_METER_652_A_3_A,1.17340,0.66709,0.50631
XFMR_METER_652_A_4_A,1.17340,0.66709,0.50631
XFMR_METER_652_A_5_A,1.17340,0.66709,0.50631
TRIP_NODE_675_A_1_A,1.17940,0.67130,0.50810
TRIP_NODE_675_A_1_B,1.17940,0.67130,0.50810
TRIP_NODE_675_A_2_A,1.17940,0.67130,0.50810
TRIP_NODE_675_A_2_B,1.17940,0.67130,0.50810
TRIP_NODE_675_A_3_A,1.17940,0.67130,0.50810
TRIP_NODE_675_A_3_B,1.17940,0.67130,0.50810
TRIP_NODE_675_A_4_A,1.17940,0.67130,0.50810
TRIP_NODE_675_A_4_B,1.17940,0.67130,0.50810
TRIP_NODE_675_A_5_A,1.17940,0.67130,0.50810
TRIP_NODE_675_A_5_B,1.17940,0.67130,0.50810
TRIP_LOAD_675_A_H_1_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_2_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_3_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_4_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_5_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_6_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_7_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_8_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_9_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_10_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_11_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_12_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_13_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_14_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_15_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_16_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_17_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_18_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_19_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_20_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_21_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_22_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_23_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_24_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_25_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_26_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_27_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_28_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_29_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_30_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_31_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_32_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_33_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_34_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_35_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_36_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_37_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_38_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_39_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_40_A,1.17940,0.67126,0.50814
TRIP_LOAD_675_A_H_1_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_2_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_3_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_4_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_5_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_6_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_7_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_8_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_9_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_10_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_11_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_12_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_13_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_14_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_15_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_16_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_17_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_18_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_19_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_20_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_21_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_22_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_23_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_24_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_25_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_26_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_27_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_28_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_29_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_30_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_31_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_32_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_33_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_34_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_35_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_36_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_37_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_38_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_39_B,1.17950,0.67133,0.50817
TRIP_LOAD_675_A_H_40_B,1.17950,0.67133,0.50817
METER_675_A_A,1.17940,0.67080,0.50860
XFMR_METER_675_A_1_A,1.17940,0.67080,0.50860
XFMR_METER_675_A_2_A,1.17940,0.67080,0.50860
XFMR_METER_675_A_3_A,1.17940,0.67080,0.50860
XFMR_METER_675_A_4_A,1.17940,0.67080,0.50860
XFMR_METER_675_A_5_A,1.17940,0.67080,0.50860
N675_A,1.17950,0.67083,0.50867
