class.name.phs,ibase,idss,idiff
LOAD.TRIP_LOAD_632_B_25.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_26.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_27.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_28.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_29.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_30.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_31.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_32.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_33.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_34.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_35.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_36.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_37.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_38.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_39.2,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_40.2,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_1.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_2.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_3.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_4.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_5.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_6.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_7.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_8.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_9.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_10.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_11.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_12.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_13.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_14.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_15.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_16.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_17.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_18.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_19.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_20.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_21.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_22.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_23.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_24.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_25.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_26.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_27.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_28.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_29.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_30.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_31.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_32.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_33.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_34.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_35.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_36.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_37.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_38.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_39.1,2.372,5.963,3.592
LINE.TRIP_LINE_632_B_H_40.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_1.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_2.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_3.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_4.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_5.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_6.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_7.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_8.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_9.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_10.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_11.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_12.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_13.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_14.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_15.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_16.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_17.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_18.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_19.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_20.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_21.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_22.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_23.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_24.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_25.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_26.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_27.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_28.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_29.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_30.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_31.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_32.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_33.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_34.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_35.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_36.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_37.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_38.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_39.1,2.372,5.963,3.592
LOAD.TRIP_LOAD_632_B_40.1,2.372,5.963,3.592
LINE.TRIP_LINE_611_C_H_1.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_2.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_3.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_4.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_5.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_6.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_7.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_8.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_9.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_10.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_11.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_12.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_13.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_14.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_15.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_16.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_17.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_18.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_19.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_20.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_21.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_22.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_23.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_24.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_25.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_26.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_27.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_28.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_29.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_30.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_31.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_32.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_33.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_34.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_35.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_36.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_37.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_38.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_39.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_40.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_1.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_2.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_3.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_4.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_5.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_6.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_7.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_8.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_9.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_10.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_11.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_12.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_13.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_14.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_15.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_16.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_17.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_18.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_19.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_20.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_21.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_22.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_23.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_24.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_25.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_26.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_27.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_28.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_29.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_30.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_31.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_32.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_33.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_34.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_35.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_36.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_37.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_38.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_39.2,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_40.2,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_1.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_2.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_3.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_4.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_5.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_6.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_7.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_8.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_9.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_10.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_11.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_12.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_13.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_14.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_15.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_16.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_17.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_18.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_19.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_20.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_21.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_22.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_23.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_24.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_25.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_26.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_27.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_28.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_29.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_30.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_31.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_32.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_33.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_34.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_35.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_36.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_37.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_38.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_39.1,2.429,6.041,3.611
LINE.TRIP_LINE_611_C_H_40.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_1.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_2.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_3.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_4.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_5.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_6.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_7.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_8.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_9.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_10.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_11.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_12.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_13.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_14.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_15.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_16.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_17.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_18.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_19.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_20.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_21.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_22.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_23.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_24.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_25.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_26.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_27.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_28.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_29.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_30.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_31.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_32.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_33.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_34.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_35.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_36.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_37.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_38.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_39.1,2.429,6.041,3.611
LOAD.TRIP_LOAD_611_C_40.1,2.429,6.041,3.611
LINE.TRIP_LINE_684_C_H_1.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_2.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_3.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_4.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_5.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_6.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_7.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_8.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_9.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_10.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_11.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_12.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_13.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_14.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_15.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_16.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_17.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_18.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_19.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_20.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_21.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_22.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_23.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_24.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_25.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_26.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_27.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_28.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_29.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_30.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_31.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_32.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_33.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_34.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_35.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_36.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_37.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_38.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_39.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_40.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_1.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_2.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_3.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_4.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_5.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_6.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_7.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_8.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_9.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_10.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_11.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_12.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_13.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_14.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_15.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_16.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_17.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_18.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_19.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_20.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_21.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_22.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_23.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_24.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_25.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_26.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_27.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_28.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_29.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_30.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_31.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_32.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_33.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_34.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_35.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_36.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_37.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_38.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_39.2,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_40.2,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_1.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_2.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_3.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_4.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_5.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_6.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_7.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_8.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_9.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_10.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_11.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_12.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_13.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_14.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_15.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_16.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_17.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_18.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_19.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_20.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_21.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_22.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_23.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_24.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_25.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_26.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_27.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_28.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_29.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_30.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_31.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_32.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_33.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_34.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_35.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_36.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_37.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_38.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_39.1,2.429,6.041,3.612
LINE.TRIP_LINE_684_C_H_40.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_1.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_2.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_3.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_4.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_5.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_6.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_7.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_8.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_9.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_10.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_11.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_12.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_13.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_14.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_15.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_16.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_17.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_18.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_19.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_20.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_21.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_22.1,2.429,6.041,3.612
LOAD.TRIP_LOAD_684_C_23.1,2.429,6.041,3.612
