Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"TRIP_LOAD_675_C_H_33", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_34", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_35", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_36", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_37", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_38", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_39", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"TRIP_LOAD_675_C_H_40", 0.12, 1,     83.043,  148.4,    1.1986, 2,     83.043,  -31.6,    1.1986, 3,          0,    0.0,         0
"XFMR_METER_671_A_1", 2.4, 1,    1630.71,   26.5,    1.1769, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_A_1", 0.12, 1,    81.5355,   26.5,    1.1769, 2,    81.5355, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_1", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_2", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_3", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_4", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_5", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_6", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_7", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_8", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"XFMR_METER_671_A_2", 2.4, 1,    1630.71,   26.5,    1.1769, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_A_2", 0.12, 1,    81.5355,   26.5,    1.1769, 2,    81.5355, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_9", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_10", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_11", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_12", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_13", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_14", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_15", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_16", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"XFMR_METER_671_A_3", 2.4, 1,    1630.71,   26.5,    1.1769, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_A_3", 0.12, 1,    81.5355,   26.5,    1.1769, 2,    81.5355, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_17", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_18", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_19", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_20", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_21", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_22", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_23", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_24", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"XFMR_METER_671_A_4", 2.4, 1,    1630.71,   26.5,    1.1769, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_A_4", 0.12, 1,    81.5355,   26.5,    1.1769, 2,    81.5355, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_25", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_26", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_27", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_28", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_29", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_30", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_31", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_32", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"XFMR_METER_671_A_5", 2.4, 1,    1630.71,   26.5,    1.1769, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_A_5", 0.12, 1,    81.5355,   26.5,    1.1769, 2,    81.5355, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_33", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_34", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_35", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_36", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_37", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_38", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_39", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"TRIP_LOAD_671_A_H_40", 0.12, 1,    81.5313,   26.5,    1.1768, 2,    81.5369, -153.5,    1.1769, 0, 0, 0, 0
"XFMR_METER_671_B_1", 2.4, 2,    1639.97,  -92.7,    1.1835, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_B_1", 0.12, 1,    81.9985,  -92.7,    1.1835, 2,    81.9985,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_1", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_2", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_3", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_4", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_5", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_6", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_7", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_8", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"XFMR_METER_671_B_2", 2.4, 2,    1639.97,  -92.7,    1.1835, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_B_2", 0.12, 1,    81.9985,  -92.7,    1.1835, 2,    81.9985,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_9", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_10", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_11", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_12", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_13", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_14", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_15", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_16", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"XFMR_METER_671_B_3", 2.4, 2,    1639.97,  -92.7,    1.1835, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_B_3", 0.12, 1,    81.9985,  -92.7,    1.1835, 2,    81.9985,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_17", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_18", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_19", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_20", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_21", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_22", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_23", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_24", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"XFMR_METER_671_B_4", 2.4, 2,    1639.97,  -92.7,    1.1835, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_B_4", 0.12, 1,    81.9985,  -92.7,    1.1835, 2,    81.9985,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_25", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_26", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_27", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_28", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_29", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_30", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_31", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_32", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"XFMR_METER_671_B_5", 2.4, 2,    1639.97,  -92.7,    1.1835, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_B_5", 0.12, 1,    81.9985,  -92.7,    1.1835, 2,    81.9985,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_33", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_34", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_35", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_36", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_37", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_38", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_39", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"TRIP_LOAD_671_B_H_40", 0.12, 1,    81.9999,  -92.7,    1.1836, 2,    81.9942,   87.3,    1.1835, 0, 0, 0, 0
"XFMR_METER_671_C_1", 2.4, 3,    1651.57,  148.5,    1.1919, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_C_1", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 0, 0, 0, 0
"TRIP_LOAD_671_C_H_1", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_2", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_3", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_4", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_5", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_6", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_7", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_8", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"XFMR_METER_671_C_2", 2.4, 3,    1651.57,  148.5,    1.1919, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_C_2", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 0, 0, 0, 0
"TRIP_LOAD_671_C_H_9", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_10", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_11", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_12", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_13", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_14", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_15", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_16", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"XFMR_METER_671_C_3", 2.4, 3,    1651.57,  148.5,    1.1919, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_C_3", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 0, 0, 0, 0
"TRIP_LOAD_671_C_H_17", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_18", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_19", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_20", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_21", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_22", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_23", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_24", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"XFMR_METER_671_C_4", 2.4, 3,    1651.57,  148.5,    1.1919, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_C_4", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 0, 0, 0, 0
"TRIP_LOAD_671_C_H_25", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_26", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_27", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_28", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_29", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_30", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_31", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_32", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"XFMR_METER_671_C_5", 2.4, 3,    1651.57,  148.5,    1.1919, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_671_C_5", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 0, 0, 0, 0
"TRIP_LOAD_671_C_H_33", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_34", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_35", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_36", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_37", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_38", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_39", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"TRIP_LOAD_671_C_H_40", 0.12, 1,    82.5784,  148.5,    1.1919, 2,    82.5784,  -31.5,    1.1919, 3,          0,    0.0,         0
"XFMR_METER_680_A_1", 2.4, 1,    1630.41,   26.5,    1.1766, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_680_A_1", 0.12, 1,    81.5204,   26.5,    1.1766, 2,    81.5204, -153.5,    1.1766, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_1", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_2", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_3", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_4", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_5", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_6", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_7", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_8", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"XFMR_METER_680_A_2", 2.4, 1,    1630.41,   26.5,    1.1766, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_680_A_2", 0.12, 1,    81.5204,   26.5,    1.1766, 2,    81.5204, -153.5,    1.1766, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_9", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_10", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_11", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_12", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_13", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_14", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_15", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_16", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"XFMR_METER_680_A_3", 2.4, 1,    1630.41,   26.5,    1.1766, 0, 0, 0, 0, 0, 0, 0, 0
"TRIP_NODE_680_A_3", 0.12, 1,    81.5204,   26.5,    1.1766, 2,    81.5204, -153.5,    1.1766, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_17", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_18", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_19", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
"TRIP_LOAD_680_A_H_20", 0.12, 1,    81.5162,   26.5,    1.1766, 2,    81.5218, -153.5,    1.1767, 0, 0, 0, 0
